College Name,Contact no,Email,Website,Address
"Ghanashyam Hemalata Institute of Technology and Management Contact Number, Address & Location Map, Puri",06752 - 246612,ghitm@hotmail.com,http://www.ghitm.ac.in/index.php,"Ghanashyam Hemalata Institute of Technology Management Rasananda Jena Vihar,Bhuan,Chaitana(P.O),Puri -2 Orissa.India"
"KEC Bhubaneswar Contact Number, Address & Location Map, Bhubaneswar",0674-3253140,kec_principal@krupajalgroup.org,http://www.krupajalgroup.org/kec,"Prasanti Vihar,Pubasasan,Kausalya Ganga,Bhubaneswar-751 002, Orissa"
"Majhighariani Institute Of Technology & Science Contact Number, Address & Location Map, Rayagada",06856-233146,director@mitscollege.ac.in,http://mits.edu.in/index.php,"Majhighariani Institute Of technology & Science, Sriram Vihar, Rayagada - 765017, Orissa, India"
"Nalanda Institute of Technology Contact Number, Address & Location Map, Bhubaneswar",+91-674-6540957,nitbbsr_2007@yahoo.co.in,http://www.thenalanda.com,"Nalanda Institute of Technology  Buddhist Villa, Chandaka,Bhubaneswar, Odisha-754005"
"College of Engineering (COEC), Alappuzha Contact Number, Address & Location Map, Alappuzha",+91-479- 216570,principal@ceconline.edu,http://www.ceconline.edu,Alapuzha DistrictKerala PIN 689121
"GCTE Dharamshala Contact Number, Address & Location Map, Dharamshala",01892-223140,karansd@gmail.com,http://www.gcte.in/,"Govt College of Teacher Education,Dharamsala Distt. Kangra H.P,Himachal Pradesh,176215,India"
"LBSCE Kasaragod Contact Number, Address & Location Map, Kasaragod",04994 250290,kdrkanavas@gmail.com,http://www.lbscek.ac.in/,"Address LBS College of Engineering, rnPovval, Muliyar Post Office,rnKasaragod, Kerala-671542"
"Government College of Engineering (GCE), Kannur Contact Number, Address & Location Map, Kannur",0497-2780226,principal@gcek.ac.in,http://www.gcek.ac.in/,"Govt. College Of Engineering, Mangattuparamba, Parassinikkadavu (P.O), Kannur-670 563, Kerala, India."
"konark institute of science and technology Contact Number, Address & Location Map, Bhubaneswar",+91-(0674)-2490,info@kist.ac.in,http://kist.ac.in/,"Post Box No. 21, Techno Park, Jatni-752050,Bhubaneswar, Odisha"
"Kalahandi School of Engineering & Technology Contact Number, Address & Location Map, Kalahandi",06670-232474,kset08@gmail.com,http://www.kset.in/,"KSET, BHAWANIPATNA,BAIDYANATH VIHAR, UDITNARAYANPUR,BHAWANIPATNA, KALAHANDI,PIN:- 766002"
"Gopal Krishna College of Engineering & Technology Contact Number, Address & Location Map, Koraput",(06854) 247176,gkcet12311@gmail.com,http://www.gkcet.org,"At-Gourahari Vihar, PO- Raniput, Jeypore, Koraput-764001"
"Jagannath Institute of Engineering & Technology Contact Number, Address & Location Map, Cuttack",info@jiet.edu.in,http://www.jiet.edu.in,"'Jagatpur Industrial Estate, Phase - II, Jagatpur, Cuttack, Odisha - 754021'"
"Bhadrak Institute of Engineering & Technology Contact Number, Address & Location Map, Bhubaneswar",0674 - 2592585,principalbiet@rediffmail.com,http://www.bietbhadrak.ac.in,"Plot No. - A-60, Palaspalli, Bhubaneswar"
"KMCT College Of Engineering Kozhikode Contact Number, Address & Location Map, Kozhikode","+91-495-2289099, +91-495-2291645",coekmct@gmail.com,http://www.kmctcollegeofengineering.org,"Malabar Christian College Cross Rd.,Kannur Road Junction,Kozhikode-11, Kerala, India"
"Muslim Association College of Engineering Thiruvananthapuram Contact Number, Address & Location Map, Thiruvananthapuram",0472-2870786,principal@macev.org,http://www.mace.edu.in,"Venjaramoodu, Trivandrum-695607"
"JEC Thrissur Contact Number, Address & Location Map, Thrissur","+91-04884-274198,+91- 04884-274423.",info@jecc.ac.in,http://jecc.ac.in,"JYOTHI HILLS, VETTIKATTIRI P O, CHERUTHURUTHY, THRISSUR-679531"
"KMEA Engineering College Contact Number, Address & Location Map, Kochi",+91-484-2411004,office@kmeacollege.ac.in,http://kmeacollege.ac.in,KuzivelippadyEdathala Aluva – 683 561
"Govt. Engineering College (GECBH), Thiruvananthapuram Contact Number, Address & Location Map, Thiruvananthapuram",91-471-2300484,principal@gecbh.ac.in,http://www.gecbh.ac.in,"BARTON HILL THIRUVANANTHAPURAM – 695035 KERALA, INDIA"
"Rajiv Gandhi Institute of Technology (RGIT), Kottayam Contact Number, Address & Location Map, Kottayam",0481-2508453,info@rit.ac.in,http://www.rit.ac.in/,"Velloor PO Pampady Kottayam - 686501, Kerala"
"Department of Polymer Science Rubber Technology Contact Number, Address & Location Map, Cochin",91484 2575723,hodpsrt@gmail.com,http://psrt.cusat.ac.in,"Cochin 682 022,Kerala,India"
"Federal Institute of Science and Technology Contact Number, Address & Location Map, Ernakulam",+91-484-2725272,mail@fisat.ac.in,http://www.fisat.ac.in,Hormis NagarMookkannoor P OAngamalyErnakulam Dt.KeralaIndiaPin - 683 577
"Government Engineering College (GECW), Wayanad Contact Number, Address & Location Map, Wayanad",04935-257320,principal@gecwyd.ac.in,http://www.gecwyd.ac.in,MananthavadyThalappuzhaThavinhalKerala 670644
"Government Engineering College (GEC), Palakkad Contact Number, Address & Location Map, Palakkad",+91 466 2260350,principal@gecskp.ac.in,http://www.gecskp.ac.in/,"Govt. Engineering College,Mannampatta PO,Palakkad, Kerala,India - 678633"
"Government Engineering College (GECK), Kozhikode Contact Number, Address & Location Map, Kozhikode",+91-0495-2383220,principal@geckkd.ac.in,http://geckkd.ac.in,"Government Engineering College Kozhikode Kannur Road, Westhill P. O. Calicut-673005 Kerala, India"
"LBS Institute of Technology for Women Contact Number, Address & Location Map, Thiruvananthapuram",0471- 2349232,sulphis@gmail.com,http://lbsitw.ac.in,LBS Insti­tute of Tech­nol­ogy for WomenPoo­jap­puraThiru­vanan­tha­pu­ram - 695 012
"Matha College of Technology Contact Number, Address & Location Map, Kochi",+91-484-2672291,hmmctgroup@gmail.com,https://www.mathacollegeoftechnology.com/,Matha College of Technology. ManakkapadiN.ParavurErnakulam. Kerala-683511
"IES College of Engineering Thrissur Contact Number, Address & Location Map, Thrissur",0487-2309966,mail@iesce.info,http://www.iesce.info,"P.O. Chittilappilly, Thrissur Dt.,Kerala, India - 680 551."
"GECI Idukki Contact Number, Address & Location Map, Idukki",04862 - 233250,info@gecidukki.ac.in,http://gecidukki.ac.in,"Government Engineering College Painavu, Idukki, Kerala - 685603"
"MEA Engineering College Contact Number, Address & Location Map, Malapuram",+91-04933-277556,info@meaengg.in,http://www.meaengg.in,"Nellikunnu-Vengoor P.O,Perinthalmanna, Malappuram,Kerala, India - 679325"
"YCET Kollam Contact Number, Address & Location Map, Kollam",0474-2724305,info@ycet.ac.in,http://www.ycet.ac.in/,"Pallimukku, Vadakkevila P.O Kollam (Quilon), India 691010"
"Perunthalaivar Kamarajar Institute Engineering and Technology Contact Number, Address & Location Map, Puducherry",04368-262011,principal@pkiet.edu.in,http://www.pkiet.edu.in/,"Nedungadu, Karaikal-609603, Puducherry, India"
"Sree Narayana Mangalam Institute of Management & Technology Contact Number, Address & Location Map, Ernakulam",0484- 2484142,info@snmimt.in,http://www.snmimt.edu.in,Maliankara P.OMoothakunnamN.ParavurEranakulam Dt.Kerala-683 516 .India
"Sree Buddha College of Engineering Alappuzha Contact Number, Address & Location Map, Alappuzha",+91-479-2375441,principal@sbce.ac.in,http://www.sbce.ac.in,Pattoor P.O. PadanilamNooranadAlappuzha DistrictKeralaIndia Pin:690529
"Sree Chitra Thirunal College of Engineering Thiruvananthapuram Contact Number, Address & Location Map, Thiruvananthapuram",91-471-2490572,principal@sctce.ac.in,http://www.sctce.ac.in,Sree Chitra Thirunal College Of Engineering  Pappanamcode  Thiruvananthapuram  kerala -695018
"Toc H Institute of Science and Technology Contact Number, Address & Location Map, Ernakulam",+91-(0484) 2748388,mail@tistcochin.edu.in,http://www.tistcochin.edu.in/,Toc H Institute of Science & TechnologyArakkunnamErnakulamKeralaIndiaPin-682313
"MET'S School of Engineering Contact Number, Address & Location Map, Thrissur",+91-0480-2897337,mets_engg@rediffmail.com,http://www.metsengg.org,"MET'S School of Engineering,Kuruvilassery P.O.,Mala, Thrissur, Kerala, Pin :680735"
"Sahrdaya College of Engineering & Technology Thrissur Contact Number, Address & Location Map, Thrissur",+91-480-2726630,info.sahrdaya@gmail.com,http://www.sahrdaya.ac.in/,"Kodakara, P.B.No.17,Thrissur (Dt), Pin 680684,Kerala State, India"
"Bharathiyar College of Engineering & Technology Contact Number, Address & Location Map, Puducherry",+91-04368-265915,bcetmail@vsnl.net,http://bcetkaraikal.edu.in,"Thiruvettakudy,Karaikal ,U.T of Puducherry.- 609 609"
"Pope John Paul II College of Education Contact Number, Address & Location Map, Kanyakumari",+91-0413-229212,popejohnpaulcollege@yahoo.co.in,http://www.popejohnpaulcollege.org/,"Reddiarpalayam, Puducherry - 605 010, India."
"Rajiv Gandhi College of Engineering and Technology Puducherry Contact Number, Address & Location Map, Puducherry",0413-2615309,info@rgcetpdy.ac.in,http://www.rgcetpdy.ac.in,Pondy Cuddalore Main RoadKirumambakkamPondicherry - 607 403.
"YDIT bangalore Contact Number, Address & Location Map, Bengaluru",+91-080-2843582,principalydit@yahoo.com,http://www.ydit.ac.in/,"Yellamma Dasappa Institute Of Technology,14th km,Raghuvanahalli, Kanakapura Main Road,Bengaluru 560062."
"Shahul Hameed Memorial Engineering College Contact Number, Address & Location Map, Kollam",91 474 2424900,shmenggcollege@gmail.com,http://www.shmec.org/home/,"SHM Engineering College, Pulippara (P.O), Kadakkal, Kollam, Kerala, India,"
"Sarabhai Institute of Science and Technology Contact Number, Address & Location Map, Thiruvananthapuram","+91-472-2884341, +91-472-2884448",principal@sist.in,http://www.sist.in,Sarabhai Institute of Science & TechnologyP B No: 2UriyacodeVellanad P.OTrivandrumKeralaIndia
"Shillong Engineering & Management College Contact Number, Address & Location Map, Shillong",0361 250 0631,bdasdsas@gmail.com,http://www.semc.0fees.net,orabatRi-Bhoi Dist.Meghalaya.Pin: 793101.
"Travancore Engineering College Contact Number, Address & Location Map, Kollam",0474 3240281,tecoyoor@gmail.com,http://tec-engg.com/,Travancore Engineering CollegeRoad vilaOyoorCheriyavelinalloor.P.OKollam (Dist)-691516Kerala
"Post Graduate College of Law, Osmania University Contact Number, Address & Location Map, Hyderabad",+91 40 23231092,pgcladm@gmail.com,https://www.osmania.ac.in/pgcl/index.htm,Hyderabad. Telangana. 500007
"MPC Chennai Contact Number, Address & Location Map, Chennai",04144 238303,mptc_208@yahoo.co.in,http://muthiahpolytechniccollege.com,Annamalainagar-608 002.
"Government Engineering College (GEC), Raipur Contact Number, Address & Location Map, Raipur",+91-0771-2103147,principal@gecraipur.ac.in,http://www.gecraipur.ac.in,"Sejbahar, Old Dhamtari Road  Raipur, Chhattisgarh, 492015, India"
"Acharya's NRV School of Architecture Contact Number, Address & Location Map, Bengaluru",+91-80 237 555 555,anrv@acharya.ac.in,http://www.acharya.ac.in/barch.php,Acharya Dr. Sarvepalli Radhakrishnan RoadAcharya Post OfficeBangalore-560 107Karnataka
"A.K.R.G. College of Engineering and Technology Contact Number, Address & Location Map, West Godavari",08818-277992,akrgcet@gmail.com,http://www.akrgengineering.ac.in,"Nallajerla,West Godavari District,Andhra Pradesh,Pin-534112"
"A.Y. Dadabhai Technical Institute Contact Number, Address & Location Map, Surat",(02629) 235951,aydtech@yahoo.com,http://www.aydadabhaitech.org,"Behind Old Mariyam Bai Hospital,Kosamba- 394 120,Dist- Surat,"
"Umrer Polytechnic, Umrer Contact Number, Address & Location Map, Nagpur",07116-681090,principal.upu@gmail.com,http://www.umrerpoly.org,"STATE HIGHWAY NO. 9 OPP. WCL, UMRER- 441204, DIST.-NAGPUR."
"A M Reddy Memorial College of Engineering & Technology Contact Number, Address & Location Map, Guntur",08647 247190,principal@amreddyengineering.com,http://www.amreddyengineering.com,AMReddy NagarPetlurivaripalemVinukonda RoadNarasaraopet - PIN:522601 Guntur (District)Andhra PradeshIndia
"A.R.S. Sakhida Arts, Shri C.C. Gediwala Commerce and Shri C.C. Home Science College Contact Number, Address & Location Map, Surendranagar",02753-260025,arscollege@gmail.com,http://www.arsscolleges.org/index.php,"A.R.S.Sakhida Arts, C.C.G Commerce and C C Home Science college, Limbdi-363421, Surendranagar, Gujarat, India"
"TKR College of Engineering and Technology Hyderabad Contact Number, Address & Location Map, Hyderabad","+91-40-65347536, +91-40-65587536",info@tkrcet.ac.in,http://tkrcet.ac.in/,"Survey No.8/A, Medbowli,Meerpet, Saroor Nagar,Hyderabad, Telangana u2013 500097."
"A G Patil Institute Of Technology (AGPIT), Solapur Contact Number, Address & Location Map, Solapur",0217-2342499,contact@agpit.edu.in,http://www.agpit.edu.in/,"18/ [2 A 2] 2 ,Pratap Nagar , Opp.SRP Camp Vijapur Road, Solapur, Maharashtra, India.,Pin code: 413008"
"Gyanodaya MahaVidyalaya (GM), Lucknow Contact Number, Address & Location Map, Lucknow",0522-6536708,http://www.gyanodayamv.org/,"AZIZ NAGAR, MADIYAO, SITAPUR ROAD, LKO."
"Sri Guru Maharaj Polytechnic Contact Number, Address & Location Map, Gorakhpur",http://sgmpoly.webs.com,"PLOT NO. 141,MANAS NAGAR MATHURA, BRANCH OFF.ADD.ROOM NO 7,ANSH COMPLEX,BRD,MEDICAL COLLAGE,GORAKHPUR ,PIN NO 273013"
"A.R College of Engineering and Technology Contact Number, Address & Location Map, Tirunelveli",91 7373033001,info@arcet.in,http://www.arcet.in,"Therkumadathoor, Near Railway Station, Kadayam - 627 423.,Ambasamudram Taluk, Tirunelveli District, Tamilnadu."
"MEC Hyderabad Contact Number, Address & Location Map, Hyderabad",08455-200053,principal.mec@gmail.com,http://www.mecp.net.in,Chitkul VillageNear Isnapur X RoadsPatancheruHyderabad502 307.
"Adarsh College of Engineering (ACEE), Kakinada Contact Number, Address & Location Map, Kakinada","+91-9704221666, +91-9704498666",adarshedu@gmail.com,http://adarsh.ac.in,"NH-216,Gollaprolu , Near Kakinada Chebrolu, Andhra Pradesh"
"A.R.J College of Engineering and Technology Contact Number, Address & Location Map, Tirurvarur","+91-4367-223333, +91-9750988229, +91-9750988221, +91-9750988224",arjcet@arj.edu.in,http://www.arj.edu.in,"Ayyanar Gardens,Edayarnatham,Thirumakkottai Main Road,Mannargudi - 614 001,"
"Adhi College of Engineering and Technology (ACET), Kanchipuram Contact Number, Address & Location Map, Kanchipuram",91-44 -27290096,adhicollege@yahoo.com,http://www.adhicollege.com/index.htm,"No.6, Munu Adhi Nagar,Sankarapuram, Behind S.V. Sugar Mill,Puliambakkam Post, Near Walajabad,Kanchipuram District - 631 605,Tamil Nadu, India."
"A.R. Engineering College Contact Number, Address & Location Map, Viluppuram",+91-04146- 232131,arec.ao@gmail.com,http://www.arcet.in,"NH 45C, Kuchchippalaiyam, Tamil Nadu 605601"
"Adhiyamaan College of Engineering (ACE), Hosur Contact Number, Address & Location Map, Hosur","04344-261020, 9443260071",principal@adhiyamaan.ac.in,http://www.adhiyamaan.ac.in,"Dr.M.G.R.Nagar, Hosur, Tamil Nadu 635109"
"Sanketika Institute of Technology and Management Contact Number, Address & Location Map, Visakhapatnam",+91-0891-6453202,sitamcollege6d@gmail.com,http://sanketikajntuk.in/,"Behind Cricket Stadium, Pothinamallayyapalem, Visakhapatnam-530041, Andhra Pradesh."
"Adina Institute of Science & Technology (AIST), Sagar Contact Number, Address & Location Map, Sagar",07582-288203,adinaengineering@yahoo.co.in,http://www.adina.edu.in,"NH-86, Bhopal Road,Sagar, Madhaya Pradesh."
"BITS Kurnool Contact Number, Address & Location Map, Kurnool",7660011177,principal.2k@gmail.com,http://www.bitsadoni.com/index.aspx,"Alur road, Adoni-518301, Kurnool(dt), Andhra Pradesh."
"A.S.N. Women's Engineering College Contact Number, Address & Location Map, Guntur",9885507070,ksswec@gmail.com,http://asnwengg.in,Burripalem RoadTenali-522201India
"SCET Hyderabad Contact Number, Address & Location Map, Hyderabad",08417 - 287785,info@sjcolleges.com,http://www.sjcolleges.com,"Sy.No,232 & 239 Nayalate Village,Ramanaguda Road,Chevella, R.R.Dist. Hyderabd, AP, India"
"Asian Workers Development Institute Contact Number, Address & Location Map, Sundergarh",0661 -264 0116,info@awdibmt.net,http://www.awdibmt.net,"Smruti Sadan, Bastia, Sector 6, Rourkela, Odisha 769002"
"Shri Bajrang Polytechnic College Contact Number, Address & Location Map, Bharatpur",+91 5641-230659,info@sbpcdeeg.com,http://www.sbpcdeeg.com,"Alwar-Bharatpur RdrnBhudarnDeeg, Rajasthan 321203"
"Integral University Contact Number, Address & Location Map, Lucknow",9335177775,iucat@iul.ac.in,http://www.iul.ac.in/,"u00a0Integral University, Kursi Rd, Lucknow, Uttar Pradesh 226026"
"Swami Rama Himalayan University Contact Number, Address & Location Map, Dehradun","+91-135-2471135, +91-8194009632",admissions@srhu.edu.in,http://www.srhu.edu.in,"Swami Rama Himalayan University,rnSwami Ram Nagar,rnPO u2013 Doiwala,rnDehradunrnUttarakhand-248 140"
"Guru kripa Polytechnic College Contact Number, Address & Location Map, Kota",+91-9414189715,GurukripapolytechnicCollege@gmail.com,http://www.gkpckota.com/,"Guru kripa Polytechnic College, Ujjawal vihar, Borkheda, Baran Road, Kota (Rajasthan) 324001"
"MIET Chennai Contact Number, Address & Location Map, Chennai",044- 2930 1103,mietenggadmissions@gmail.com,http://www.madhaengineeringandtechnology.com,Behind Anagaputhur Bus standNear PallavaramChennaiTamilnaduIndia.
"Arham Veerayatan Institute of Engineering, Technology Contact Number, Address & Location Map, Kutch",02834-275261,foefom@veerayatan.org,http://www.veereng.org/,"Haripar – Mota Asambia, BhujMandvi Road,Ta- Mandvi,Dist-Kutch."
"KITPS Moradabad Contact Number, Address & Location Map, Moradabad",0591-2479700,kitps_mbd@kothiwalinstitutetechnology.com,http://www.kothiwalinstitutetechnology.com/,"Pachokra,  Haridwar Road, Moradabad - 244 001"
"T.R. Abhilashi Memorial Institute of Engineering and Technology Contact Number, Address & Location Map, Mandi",01905-248194,abhilashigroup@gmail.com,http://www.tramiet.in/index.php,"Tanda, P.O. Balt , Distt. Mandi-175002"
