College Name,Contact no,Email,Website,Address
"GTA Pune Contact Number, Address & Location Map, Pune",020 640 567 88,info@tgtacareers.com,http://www.tgtacareers.com,"1st Floor, 1233, Sai Chaya, Apte Road, Deccan, Opp. Kohinoor Executive Hotel,Above IDBI Bank ATM, Pune  411 004"
"Aptech Aviation and Hospitality Academy (AAHA), Bangalore Contact Number, Address & Location Map, Bengaluru",http://www.aptechaviationacademy.com,"1ST FLOOR, VIKAS TOWERS, No.36 CASTLE STREET,OFF. BRIGADE ROAD, NEAR NARAYANA NETRALAYA, ASHOK NAGAR"
"B D Somani Institute Of Art And Fashion Technology Contact Number, Address & Location Map, Mumbai",22155731,info@bdsomani.com,http://www.bdsomani.com/,"G.D Somani Memorial School, Cuffe Parade, PIN- 400005"
"Shanti Devi Arya Mahila College Contact Number, Address & Location Map, Gurdaspur",01875-220344,sdamcollege_dnn@yahoo.com,http://www.shantidevicollege.org/index.aspx,"Batala Road, Dinanagar, Gurdaspur, Punjab, India"
"Ethiraj college for women Contact Number, Address & Location Map, Chennai","+(91)-44-28279189 , +(91)-44-28287210, +(91)-44-28240592",ethirajprincy@yahoo.com,http://www.ethirajcollege.in/,"70, Ethiraj Salai, Egmore, Thousand Lights, Chennai, Tamil Nadu 600008"
"Center For Management Studies, Dibrugarh University Contact Number, Address & Location Map, Dibrugarh",+91-373-2101423,contact@cmsdu.org,http://www.cmsdu.org/,"Centre for Management Studies,Dibrugarh University,Dibrugarh 786004,Assam, India"
"H.R. College of commerce and economics Contact Number, Address & Location Map, Mumbai",+91 22 22876115 / 22042195,info@hrcollege.edu,http://www.hrcollege.edu/,123Dinshaw Wachha RoadChurchgateMumbai 400 020 India
"RCM Bhubaneswar Contact Number, Address & Location Map, Bhubaneswar","+91-18001214357, +91-9090080801",Admission@Rcm.Ac.In,http://www.rcm.ac.In,"Rcmt Campus 1, Rcm Lane, Plot No. Gd 2/ 12 & 13, Chakadola Vihar, Chandrasekharpur, Bhubaneswar, Odisha- 751023"
"Little Flower College Contact Number, Address & Location Map, Guruvayoor",+91 4872556957,enquiry.lfp@gmail.com,http://littleflowercollege.edu.in,"Guruvayoor - 680 103 Kerala, India"
"IIAS School of Management (IIAS), Kolkata Contact Number, Address & Location Map, Kolkata",iias.kolkata@iias.org.in,http://iias.org.in/,"AC - 93/A, Prafulla Kanan (E), V.I.P. Road, Kolkata, West Bengal, India- 700101"
"GBS Delhi Contact Number, Address & Location Map, Delhi",9312510111,info@govindam.org,http://www.govindam.org/,"514, Industrial Estate Patparganj, (Near Anand Vihar Metro Station, Opposite East Delhi Mall), Delhi 110092"
"Shri Shakti College of Hotel Management Contact Number, Address & Location Map, Hyderabad",040-66906504,ihmshrishakti@gmail.com,https://sschm.com/,"Venus Plaza, Adjacent to Hotel Fortune Select Manohar, Begumpet, Hyderabad, Telangana, India-500016"
"NIMAS Contact Number, Address & Location Map, Kolkata","+91-9874669007, +91-9874641007",nimas.admission@gmail.com,http://www.nimas.in,"HL NO- 1045/1/A, Barasat Barrackpore Road,  Ward No. 4, Behind Lokenath Mandir  Kolkata"
"Nimt Mahila Technical College for Hotel Management and Catering Technology Contact Number, Address & Location Map, Greater Noida",+91 9555 192192,admissions@nimtgroup.edu.in,http://nimt.ac.in/course/hospitality/bhmct-bachelor-hotel-management-catering/,"Plot No. 41, Kasna Road, Near Pari Chowk, Distt.Gautam Buddha Nagar, Greater Noida, Uttar Pradesh, India- 201310"
"IABM Bikaner Contact Number, Address & Location Map, Bikaner",+911512252981,director@iabmbikaner.org,http://www.iabmbikaner.org,Agricultural UniversityBichhwalBikanerRajasthan 334006
"Abhi Institute Of Hotel Management (AIHM), New Delhi Contact Number, Address & Location Map, New Delhi",+91-971494317,admin@abhiinstitute.com,"E-1065, Near Dwarka Sector-7, Palam Extension Rampal Chowk, Opp. Msk Building, New Delhi-110077"
"CIIMS Nagpur Contact Number, Address & Location Map, Nagpur",07126697800,nagpur@ciimsindia.com,http://www.ciimsindia.com/,"35, Deviprabha Pride, ,2nd Floor, Cement Road Shivaji Nagar,Nagpur - 440 010 (MS)"
"Sankar Institute of Science Technology and Management Contact Number, Address & Location Map, Kollam",04742596200,contact@rsankarsociety.com,http://sankarinstitute.org/,"Tazham South, Chathannoor P.O , Kollam, Kerala, India - 691 572"
"RIMT Mandi Gobindgarh Contact Number, Address & Location Map, Mandi Gobindgarh",info@rimt.ac.in,http://www.rimt.ac.in/school-of-management-studies.php,Opposite Floating RestaurantSirhind SideMandi Gobindgarh-147301Punjab (INDIA)
"DCET Dungarpur Contact Number, Address & Location Map, Dungarpur",0912964291654,info@dungarpurengineering.org,http://www.dungarpurengineering.org/index.php,"Bhandariya Ghata, Simalwada Road, Dungarpur, Rajasthan - Other, Rajasthan, India- 314001"
"Punjab Institute of Management & Technology Contact Number, Address & Location Map, Gobindgarh",081960 53007,enquiry@pimt.info,http://pimt.in/,"Near GPS Campus, GT Road, Alour, Khanna, Punjab 147301"
"RK Institute of Management & Computer Science Contact Number, Address & Location Map, Bengaluru",080 2552 1806,rket@rket.org,http://snsvo7.seekandsource.com/rkinstituteofmanagement/,"No.13, Sy No.19, Ambalipura Bellandur Gate , Karnataka, Bangalore, Karnataka, India- 560037"
"Dr Ambedkar Institute Of Technology For Handicapped (AITH), Kanpur Contact Number, Address & Location Map, Kanpur",0512-2583221,aith_knp@rediffmail.com,http://aith.ac.in,Dr. Ambedkar Istitute of Technology  For Handicapped U.P. rnAwadhpuri Kanpur Opposite to Rama Dental College
"Rukmani devi Institute of Science & Technology Contact Number, Address & Location Map, Bhopal",09977034448,rdistbpl@gmail.com,http://www.rukmanidevi.org/about_rdist.html,"Salaiya Road, Misrod"
"SEC Kolkata Contact Number, Address & Location Map, Kolkata",+91-8981024702,admission@seacomengineering.org,http://www.seacomengineering.org,"JL-Jaladhulagori(via Andul Mouri) ,Sankrail Howrah - 711302 West Bengal , India"
"M.K. Ponda College Of Business & Management Contact Number, Address & Location Map, Bhopal",0755-2854711,principal@mkpondacollege.org,http://www.mkpondacollege.org/,"M.K. Ponda College, Lambakheda, Near Nabibagh,Berasia Road, Bhopal, Madhya Pradesh, India-462038"
"GBS Greater Noida Contact Number, Address & Location Map, Greater Noida",9582847072,info@galgotiasbschool.in,http://galgotiasbschool.in/,"Plot No.2, Sector 17-A Yamuna Expressway, Greater Noida, Gautam Buddh Nagar, Uttar Pradesh, India"
"SAST Delhi Contact Number, Address & Location Map, Delhi",011-24618931,info@delhiflyingclub.org,http://www.delhiflyingclub.org/about-sast.html,"Delhi Flying Club Ltd.,Safdarjung Airport, New Delhi-110003"
"Chilkur Balaji Institute of Technology Contact Number, Address & Location Map, Hyderabad",04032572794,tap.cbtv@gmail.com,http://cbtv.ac.in/,"R.V.S Nagar,Moinabad Road,Near AP Police Academy,9km From Mehdipatnam,Hyderabad - 500075.,Andhra Pradesh,India."
"Shyam Institute of Engineering & Technology Contact Number, Address & Location Map, Dausa","+91-1431-213145, 213146,+91-8890202999, +91-8890207999",shyamcollege@gmail.com,http://www.sietdausa.com,"Dehlal – Deedwana, Tehsil Lalsot Distt. Dausa, Rajasthan (India)"
"Gokaran Narvadeshwar Institute Of Technology & Management Contact Number, Address & Location Map, Lucknow",05248-262624,http://www.gnitm.org,"12, Km. Stone on Lucknow-Dewa Road, 6 Km. Ahead of Telco  Tindola   Dist. Barabanki (U.P.) INDIA"
"Stani Memorial College of Engineering & Technology, Jaipur Contact Number, Address & Location Map, Jaipur",+91-1412395402,smcetjaipur@rtu.ac.in,http://www.smcet.in,"IIRM Phagi Campus, Phagi, Rampura Road, Jaipur, Rajasthan 303005"
"Vivekananda Institute of Technology & Science (VITS), Ghaziabad Contact Number, Address & Location Map, Ghaziabad",+91-120-2677808,information@vitsgzb.com,https://www.facebook.com/groups/vitsknr/,"Vivekanand Institute of Technology & Science,Delhi-Hapur Road ,NH-24, Jindal Nagar, Ghaziabad ,Uttar Pradesh-201302"
"ASCI Hyderabad Contact Number, Address & Location Map, Hyderabad",+91-40-66533000,pgdhm@asci.org.in,http://www.asci.org.in/,Administrative Staff College of IndiaCollege Park CampusBanjara Hills Road #3Hyderabad 500034
"QUBA College of Engineering & Technology Nellore Contact Number, Address & Location Map, Nellore",0861-2383531,quba786@yahoo.co.in,http://www.qubacollege.in,"VENKATACHALAM, KANPUR BIT-I NELLORE - 524320"
"Sri Venkateswara College of Engineering & Technology Chittoor Contact Number, Address & Location Map, Chittoor",info@svcetedu.org,http://www.svcetedu.org,"R.V.S. Nagar, Tirupati Road, Chittoor - 517 127. Andhra Pradesh. India."
"Sri Krishnadevaraya Engineering College Contact Number, Address & Location Map, Anantapur",08552-260666,skdgooty@gmail.com,http://www.skdengg.com,"NH-44, Gooty,Anantapur(Dist), Andhra Pradesh, PIN:515401."
"Vivekananda Institute of Technology & Science (VITS), Hyderabad Contact Number, Address & Location Map, Hyderabad",0878-6503861,vitscollegeknr@gmail.com,http://www.vits.ac.in,"Opp: Housing Board Colony,Karimnagar - 505001,Andhra Pradesh- INDIA"
"VBCE Hyderabad Contact Number, Address & Location Map, Hyderabad",040 - 231 555 3,advbce@gmail.com,http://www.vbce.ac.in,"Vishwa Bharathi College of Engineering, Nizampet , near JNTUH, Hyderabad."
"B.P.Marine Academy Contact Number, Address & Location Map, Navi Mumbai","022 - 69195959,833936814, +91-7710849574",bpmarinehotelmanagement@gmail.com,http://www.bpmarineacademy.in/,"B. P. Marine Academy, Sai pooja Chambers, Belapur East, Sector 11, CBD - Belapur, Navi Mumbai, Maharashtra - 400614"
"A.J. College of Science and Technology (AJCST), Thiruvananthapuram Contact Number, Address & Location Map, Thiruvananthapuram",+91-0471-2618106,ajcollegeprincipal@gmail.com,http://www.ajcollege.in,"Thonnakkal, Thriruvananthapuram,Kerala – 695 317"
"A&M Institute of Computer & Technology Contact Number, Address & Location Map, Pathankot",0186-2252086,director.amict@yahoo.com,http://www.amict.in,"Opp. Canada Palace , Jallandhar - Dalhosie ByePass Road, Vill. Mamoon , Pathankot,Pin - 145001, punjab."
"A.D.M.College for Women (ADMCW), Nagapattinam Contact Number, Address & Location Map, Nagapattinam",4365 248118,principal@adjadmc.ac.in,http://www.adjadmc.ac.in,"No. 1, College Road,Nagapatinam - 611 001."
"A.V Abdurahman Haji Arts & Science College Contact Number, Address & Location Map, Kozhikode",+91496 247 1004,principal.avahcollege@salafiedu.org,http://avahcollege.salafiedu.org,"Salafi Campus, Kuluppa,Payyoli Angadi P O - 673 523,Kozhikod District,Kerala, India"
"Madhuban Academy of Hospitality Administration & Research Contact Number, Address & Location Map, Dehradun",0135-2742500,enquiry@maharedu.com,http://www.maharedu.com,"97 - Rajpur Road, Dehradun - 248 001 Uttarakhand, INDIA"
"Integral University Contact Number, Address & Location Map, Lucknow",9335177775,iucat@iul.ac.in,http://www.iul.ac.in/,"u00a0Integral University, Kursi Rd, Lucknow, Uttar Pradesh 226026"
"Swami Rama Himalayan University Contact Number, Address & Location Map, Dehradun","+91-135-2471135, +91-8194009632",admissions@srhu.edu.in,http://www.srhu.edu.in,"Swami Rama Himalayan University,rnSwami Ram Nagar,rnPO u2013 Doiwala,rnDehradunrnUttarakhand-248 140"
"Subharti University Contact Number, Address & Location Map, Meerut",+91-121-2439043,subhartidentalcollege1@gmail.com,http://www.subharti.org,"Subharti Puram, NH-58, Delhi Haridwar by Pass Road, Meerut"
"Snehacharya Institute of Management And Technology Contact Number, Address & Location Map, Alappuzha",0479 2149026,snehamichael@yahoo.com,http://snehacharya.com/,"KARUVATTA NORTH,KARUVATTA P O,ALAPPUZHA- 690517, KERALA, INDIA."
"Yuvakshetra Institute of Management Studies Contact Number, Address & Location Map, Palakkad",0491-2846426,yuvakshetra@gmail.com,http://yuvakshetra.org,"Ezhakkad (PO),Mundur,Palakkad (District) - 678 631,Kerala, India,"
"Westin College of Hotel Management Contact Number, Address & Location Map, Vijayawada",+91-9396755766,info@westin.ac.in,http://www.westin.ac.in,"G V R Towers, Opp. Vinayak Theatre, Bharathi Nagar, Vijayawada - 520 008"
"Wada College of Management & Science Contact Number, Address & Location Map, Thane",02526   273938,wadacollege@gmail.com,http://wadacollege.com,"Wada College of Management & Science,Yashawant Nagar,At – Post – Tal : Wada,Dist : Thane,Pin : 421303"
"Vishweshwar Dayal Mahavidyalaya Contact Number, Address & Location Map, Sitapur",05863-211034,info@vdm.co.in,http://www.vdm.co.in,Konsar Chauraha Biswan Sitapur Uttar Pradesh -261201
"T.K. Madhava Memorial College Contact Number, Address & Location Map, Alappuzha",+914792412659,info@tkmmcollege.org,http://www.tkmmcollege.org/index.php,"T.K.Madhava Memorial College, Nangiarkulangara Post,Haripad, Alappuzha Dist,Kerala State, India,Pin: 690513."
"Vimala College Contact Number, Address & Location Map, Thrissur",+91-487-2332080,mail@vimalacollege.edu.in,http://www.vimalacollege.edu.in,Vimala CollegeThrissur-9KeralaIndia.
"St.Josephs Institute of Hotel Management and Catering Technology Contact Number, Address & Location Map, Palai",04822   239508,info@sjihmct.ac.in,http://www.sjihmct.ac.in,"Choondacherry P.O, Kottayayam, Bharananganam, Palai"
"St.Alberts College Contact Number, Address & Location Map, Ernakulam",0091-484-2394225,admission@alberts.ac.in,http://www.alberts.ac.in/,"Banerji Road, Ernakulam, Kochi - 682 018"
"St. Joseph's College for Women (SJCW), Visakhapatnam Contact Number, Address & Location Map, Visakhapatnam",0891 2558346,sjcwvizag@gmail.com,http://www.stjosephsvizag.com,"Gnanapuram, Waltair R.S. Visakhapatnam - 530004,Andhra Pradesh"
"St. Joseph's College for Women (STJCW), Alappuza Contact Number, Address & Location Map, Alappuza",0477-2244622,saitjbp@gmail.com,http://www.stjosephscollegeforwomen.org,ALAPPUZHA KERALA INDIA
"SCC bangalore Contact Number, Address & Location Map, Bengaluru",+91-80-23454755,claretcollege@gmail.com,http://www.claretcollege.edu.in,"P.O. Box 1355, M.E.S. Ring Road,Jalahalli, Bangalore 560 013, INDIA"
"St. Peters College Contact Number, Address & Location Map, Ernakulam",484-5598408,stpeterscollege12@gmail.com,http://www.stpeterscollege.ac.in,"Kolenchery - 682 311, Ernakulam District Kerala"
"St Xaviers College of Arts Science & Commerce Contact Number, Address & Location Map, Mapusa",0832-2262356,xavierscollege@bsnl.in,http://www.xavierscollege-goa.com,"P.O. Box No. 32, Mapusa, Bardez Goa, 403 507"
"Laxmi Memorial College of Hotel Management Contact Number, Address & Location Map, Mangalore",0824 2493882,laxmimemorial@yahoo.in,http://www.laxmimemorialchm.org,"4/9/T 857/3 Kalakunja Road, Next to Besant College, Opposite to M.G.,Road, Mangalore-575003 (KARNATAKA)"
"SRM Kanchipuram Contact Number, Address & Location Map, Kanchipuram","+91 44-27454863, +91 44-27454862",mail@srmasc.ac.in,http://www.srmasc.ac.in,SRM NagarKattankulathurKanchipuram Dt -603 203.
"St. Xaviers College Contact Number, Address & Location Map, Mumbai",022 22620661,webadmin@xaviers.edu,http://xaviers.edu,"5, Mahapalika Marg, Mumbai, Maharashtra 400 001"
"Sri Jeyandra Saraswathy Maha Vidyalaya College of Arts and Science Contact Number, Address & Location Map, Coimbatore",0422   2270411,info@srijayendracas.org,http://srijayendracas.org/,"182, SIHS Colony Road, Singanallur, Coimbatore, Tamilnadu, INDIA PIN: 641 005"
"Srisaila Jagadguru Vageesh Panditaradhya Mahaswamiji Contact Number, Address & Location Map, Davangare",08192 - 2442216,sjvp_hrh@yahoo.com,http://www.sjvpac.org,"P.B.ROAD VAGEESH NAGAR, Harihar Karnataka 577601 India"
"St. Michaels College Contact Number, Address & Location Map, Alappuzha",0478 2822387,enquiry@stmichaelscherthala.edu.in,http://www.stmichaelscherthala.edu.in,"Mayithara P.O., Cherthala Alappuzha Dt., Kerala PIN-688 539"
"Sri Kanyaka Parameswari Arts & Science College for Women Contact Number, Address & Location Map, Chennai",044-25387021,srikanyaka99@gmail.com,http://www.skpc.edu.in,"#1, AUDIAPPA STREET,PARRYS, CHENNAI - 600001."
"Sri Kaliswari College (Autonomous) Contact Number, Address & Location Map, Sivakasi",04562-232648,kaliswaricollege@gmail.com,http://www.kaliswaricollege.org,"Sivakasi,rnVirudhunagar Main Road,rnSivakasi - 626123, Tamilnadu,"
"Guru Nanak College for Girls Contact Number, Address & Location Map, Muktsar",01633-260229,principal_gnc@yahoo.com,http://gncmkt.ac.in/,"Mudki Road Bagha Purana, Punjab 142038"
"SAMC Patna Contact Number, Address & Location Map, Patna",0612-2672236,samcpatna@hotmail.com,http://www.samcpatna.org/,KazipurRoad No. - 4Patna - 800004
"Sri Padmawathi College Of Nursing Contact Number, Address & Location Map, Guntakal",08552 223999,info@padmavathiinstitutions.com,http://www.padmavathiinstitutions.com/msc.html,"Hanumesh Nagar, Guntakal – 515801, Andhra Pradesh, India."
"SCAS Perambalur Contact Number, Address & Location Map, Perambalur",04328 - 220672,srinivasan_cas@rediffmail.com,http://www.scaspblr.com/,"Thuraiyur Road,Perambalur – 621212"
"Shri Asaramji Bhandwaldar Arts Commerce And Science College (ABACSC), Aurangabad Contact Number, Address & Location Map, Aurangabad",0240-35247525,pathre.uttamrao@gmail.com,http://bhandwaldarcollege.com/Default.aspx,"Tal. Kannad,Dist. Aurangabad"
